,frame,tracker_id,field_x,field_y,label
1956,155,17.0,54.7535,25.364244,
1957,155,12.0,43.290607,26.85296,
1958,155,3.0,53.994637,24.680664,
1959,155,2.0,57.013504,9.026723,
1960,155,5.0,52.288418,25.568357,
1961,155,35.0,55.35997,42.11721,
1962,155,11.0,64.507454,33.33954,
1963,155,7.0,56.339405,37.130352,
1964,156,4.0,53.63643,43.100185,
1965,156,26.0,37.66022,24.596014,
1966,156,33.0,45.31368,20.633629,
1967,156,31.0,36.331276,25.872343,
1968,156,13.0,39.57848,24.888615,
1969,156,12.0,43.313175,26.829107,
1970,156,3.0,53.954117,24.554554,
1971,156,2.0,57.11431,9.226703,
1972,156,5.0,52.24214,25.878813,
1973,156,35.0,55.257,41.881268,
1974,156,11.0,64.38296,33.387688,
1975,156,7.0,56.438572,36.830208,
1976,157,4.0,53.53383,42.93278,
1977,157,26.0,37.668755,24.653149,
1978,157,33.0,45.406464,20.60468,
1979,157,31.0,36.36697,26.063595,
1980,157,13.0,39.57076,24.739088,
1981,157,12.0,43.305588,26.97758,
1982,157,3.0,53.909504,24.395613,
1983,157,2.0,57.19896,9.2796545,
1984,157,5.0,52.19341,26.087418,
1985,157,11.0,64.28214,33.41771,
1986,158,4.0,53.392956,42.947887,
1987,158,26.0,37.674847,24.743263,
1988,158,33.0,45.501083,20.569277,
1989,158,31.0,36.409294,26.149527,
1990,158,13.0,39.56481,24.700714,
1991,158,12.0,43.32917,27.052256,
1992,158,3.0,53.89455,24.227608,
1993,158,2.0,57.28399,9.360643,
1994,158,5.0,52.178547,26.241077,
1995,158,11.0,64.15311,33.43819,
1996,158,7.0,56.557365,36.46961,
1997,159,4.0,53.27132,42.696255,
1998,159,26.0,37.658337,24.84412,
1999,159,33.0,45.578457,20.513002,
2000,159,31.0,36.421555,26.156498,
2001,159,13.0,39.579884,24.586939,
2002,159,3.0,53.884052,24.136948,
2003,159,5.0,52.174107,26.376003,
2004,159,11.0,63.989475,33.41798,
2005,159,7.0,56.601337,36.256462,
2006,160,4.0,53.143658,42.4204,
2007,160,26.0,37.67077,24.862482,
2008,160,33.0,45.63427,20.513002,
2009,160,31.0,36.43736,26.137636,
2010,160,13.0,39.615273,24.497417,
2011,160,3.0,53.876137,23.994118,
2012,160,5.0,52.166473,26.434948,
2013,160,11.0,63.83718,33.455784,
2014,160,7.0,56.626698,36.30156,
2015,161,4.0,53.004932,42.20167,
2016,161,26.0,37.676937,24.902588,
2017,161,33.0,45.693222,20.551262,
2018,161,31.0,36.499474,26.149084,
2019,161,13.0,39.6145,24.465569,
2020,161,3.0,53.866203,23.945978,
2021,161,5.0,52.136127,26.482826,
2022,161,11.0,63.683746,33.479073,
2023,161,7.0,56.655968,36.209324,
2024,162,4.0,52.861374,42.138763,
2025,162,26.0,37.66411,25.00282,
2026,162,33.0,45.719173,20.61519,
2027,162,31.0,36.551773,26.115229,
2028,162,13.0,39.60449,24.385641,
2029,162,3.0,53.83656,23.849504,
2030,162,5.0,52.049343,26.622961,
2031,162,11.0,63.54097,33.585785,
2032,162,7.0,56.64645,36.03309,
2033,162,35.0,54.13304,41.350883,
2034,163,4.0,52.646828,42.072945,
2035,163,26.0,37.63496,25.05308,
2036,163,33.0,45.74695,20.627014,
2037,163,31.0,36.515778,26.076338,
2038,163,13.0,39.572334,24.356028,
2039,163,3.0,53.79364,23.668001,
2040,163,5.0,51.97759,26.683193,
2041,163,11.0,63.373,33.58013,
2042,163,7.0,56.620926,35.771,
2043,164,4.0,52.421246,41.888844,
2044,164,26.0,37.563873,25.1174,
2045,164,33.0,45.737137,20.759167,
2046,164,31.0,36.506355,26.077944,
2047,164,13.0,39.537888,24.310593,
2048,164,3.0,53.73932,23.455034,
2049,164,5.0,51.874516,26.829418,
2050,164,11.0,63.182507,33.548534,
2051,164,7.0,56.5665,35.724586,
2052,164,12.0,43.336056,27.181871,
2053,164,35.0,53.67184,41.18422,
2054,165,4.0,52.22773,41.661823,
2055,165,26.0,37.524857,25.173208,
2056,165,33.0,45.716152,20.759705,
2057,165,31.0,36.527954,26.060717,
2058,165,13.0,39.496017,24.170698,
2059,165,3.0,53.667088,23.24543,
2060,165,5.0,51.793957,26.925821,
2061,165,11.0,63.01046,33.528503,
2062,165,7.0,56.49592,35.529186,
2063,165,38.0,42.680237,24.357416,
2064,165,12.0,43.357964,27.087914,
2065,165,35.0,53.406677,41.048786,
2066,165,30.0,40.52095,25.697203,
2067,166,4.0,51.9919,41.572357,
2068,166,26.0,37.487957,25.11534,
2069,166,33.0,45.71055,20.727541,
2070,166,31.0,36.568657,26.036835,
2071,166,13.0,39.430984,24.116665,
2072,166,3.0,53.594326,23.054865,
2073,166,5.0,51.71187,26.898037,
2074,166,11.0,62.807648,33.45572,
2075,166,7.0,56.41794,35.311764,
2076,166,38.0,42.672146,24.324293,
2077,166,12.0,43.34527,27.095697,
2078,166,35.0,53.147285,40.936913,
2079,166,39.0,43.40822,24.21086,
2080,166,30.0,40.49538,25.66684,
2081,167,4.0,51.756153,41.39958,
2082,167,26.0,37.447132,25.126041,
2083,167,33.0,45.719383,20.61901,
2084,167,31.0,36.54516,26.076828,
2085,167,13.0,39.33901,24.111864,
2086,167,3.0,53.538715,22.872774,
2087,167,5.0,51.60666,26.997639,
2088,167,11.0,62.60095,33.383934,
2089,167,7.0,56.334305,35.195454,
2090,167,12.0,43.31061,27.059647,
2091,167,35.0,52.89811,40.793488,
2092,167,39.0,43.41693,24.10778,
2093,167,30.0,40.485615,25.675173,
2094,167,2.0,58.216522,9.92669,
2095,168,4.0,51.576435,41.158657,
2096,168,26.0,37.369583,25.194311,
2097,168,33.0,45.70357,20.511826,
2098,168,31.0,36.518616,26.143112,
2099,168,13.0,39.303734,23.915367,
2100,168,3.0,53.481373,22.725445,
2101,168,5.0,51.522354,27.042881,
2102,168,11.0,62.411606,33.313614,
2103,168,7.0,56.251717,35.025505,
2104,168,35.0,52.653267,40.716892,
2105,168,39.0,43.397984,24.111498,
2106,168,30.0,40.408367,25.67193,
2107,168,2.0,58.270817,9.979736,
2108,169,4.0,51.361847,40.967518,
2109,169,26.0,37.297855,25.213684,
2110,169,33.0,45.666855,20.435614,
2111,169,31.0,36.479744,26.20026,
2112,169,13.0,39.231125,23.82413,
2113,169,3.0,53.397896,22.524982,
2114,169,5.0,51.457455,27.155453,
2115,169,11.0,62.235878,33.2277,
2116,169,35.0,52.39939,40.70486,
2117,169,39.0,43.381332,24.133545,
2118,169,2.0,58.288,10.119844,
2119,170,4.0,51.12511,40.892635,
2120,170,26.0,37.208084,25.249243,
2121,170,33.0,45.627464,20.388885,
2122,170,31.0,36.385426,26.249067,
2123,170,13.0,39.147507,23.664715,
2124,170,3.0,53.346676,22.40488,
2125,170,5.0,51.389988,27.189392,
2126,170,11.0,62.08971,33.154118,
2127,170,35.0,52.14042,40.657185,
2128,170,39.0,43.339165,24.08264,
2129,170,2.0,58.387505,10.266856,
2130,170,12.0,43.16143,26.962303,
2131,170,7.0,56.086506,34.75009,
2132,171,4.0,50.9322,40.825344,
2133,171,26.0,37.12696,25.292118,
2134,171,33.0,45.605087,20.274513,
2135,171,13.0,39.031002,23.617302,
2136,171,3.0,53.26811,22.3283,
2137,171,5.0,51.29845,27.294922,
2138,171,11.0,61.92634,33.172253,
2139,171,35.0,51.917915,40.63694,
2140,171,39.0,43.28255,24.15396,
2141,171,2.0,58.512684,10.317726,
2142,171,12.0,43.085033,27.079056,
2143,171,7.0,55.986416,34.664898,
2144,172,4.0,50.752403,40.80094,
2145,172,26.0,36.988464,25.421947,
2146,172,33.0,45.576363,20.182053,
2147,172,13.0,38.888596,23.55872,
2148,172,3.0,53.20262,22.156242,
2149,172,5.0,51.233784,27.3966,
2150,172,11.0,61.770126,33.190147,
2151,172,35.0,51.726696,40.588295,
2152,172,39.0,43.218346,24.13899,
2153,172,2.0,58.63741,10.291702,
2154,172,12.0,42.989956,27.13779,
2155,172,7.0,55.927036,34.59949,
2156,172,38.0,42.45411,24.164755,
2157,173,4.0,50.588146,40.83039,
2158,173,26.0,36.85923,25.4615,
2159,173,33.0,45.558044,20.099154,
2160,173,13.0,38.777077,23.551975,
2161,173,3.0,53.14985,22.077232,
2162,173,5.0,51.161064,27.546843,
2163,173,11.0,61.654873,33.193413,
2164,173,35.0,51.56651,40.470535,
2165,173,12.0,42.881004,27.18781,
2166,173,7.0,55.87524,34.542267,
2167,173,38.0,42.37821,24.04023,
2168,174,4.0,50.359085,40.9567,
2169,174,26.0,36.683853,25.586096,
2170,174,33.0,45.51958,20.049902,
2171,174,13.0,38.646492,23.45626,
2172,174,3.0,53.06953,21.967405,
2173,174,5.0,51.130527,27.598106,
2174,174,11.0,61.52485,33.308838,
2175,174,35.0,51.32816,40.61837,
2176,174,12.0,42.79241,27.292498,
2177,174,7.0,55.852562,34.60145,
2178,174,38.0,42.315605,24.105137,
2179,174,2.0,58.85627,10.319793,
2180,175,4.0,50.12803,41.086746,
2181,175,26.0,36.530514,25.713127,
2182,175,33.0,45.46775,20.012829,
2183,175,13.0,38.51236,23.517036,
2184,175,3.0,53.024498,21.83393,
2185,175,11.0,61.369614,33.328976,
2186,175,35.0,51.11622,40.552765,
2187,175,7.0,55.858936,34.650368,
2188,175,38.0,42.25256,24.1237,
2189,175,40.0,58.162735,10.851611,
2190,175,2.0,58.95271,10.369807,
2191,176,4.0,49.941006,41.20841,
2192,176,26.0,36.41423,25.7718,
2193,176,33.0,45.419193,19.965117,
2194,176,13.0,38.363335,23.500206,
2195,176,3.0,52.97888,21.705925,
2196,176,11.0,61.245285,33.38318,
2197,176,35.0,50.875175,40.678562,
2198,176,7.0,55.819164,34.59284,
2199,176,38.0,42.16551,24.142143,
2200,176,40.0,58.22016,10.95102,
2201,176,2.0,59.046608,10.39608,
2202,176,41.0,39.602642,25.422447,
2203,176,12.0,42.66526,27.371504,
2204,177,4.0,49.803738,41.217045,
2205,177,26.0,36.27502,25.763973,
2206,177,33.0,45.343925,19.926386,
2207,177,13.0,38.231007,23.418135,
2208,177,3.0,52.945526,21.581436,
2209,177,11.0,61.15334,33.436024,
2210,177,35.0,50.669895,40.82323,
2211,177,7.0,55.789814,34.517647,
2212,177,38.0,42.081284,24.040258,
2213,177,40.0,58.307056,10.890795,
2214,177,2.0,59.14494,10.414153,
2215,177,41.0,39.496563,25.511875,
2216,177,42.0,41.078762,25.93159,
2217,177,39.0,42.806564,24.48125,
2218,178,4.0,49.638767,41.196114,
2219,178,26.0,36.092876,25.837132,
2220,178,33.0,45.285538,19.893923,
2221,178,13.0,38.074924,23.36135,
2222,178,3.0,52.876038,21.422173,
2223,178,11.0,61.040516,33.484303,
2224,178,35.0,50.466183,40.873287,
2225,178,7.0,55.74445,34.415966,
2226,178,38.0,42.012558,24.11851,
2227,178,40.0,58.441566,10.749879,
2228,178,42.0,40.96755,25.93793,
2229,178,39.0,42.737602,24.615086,
2230,178,5.0,51.062546,27.914228,
2231,179,4.0,49.475166,41.26415,
2232,179,26.0,35.887363,25.920597,
2233,179,33.0,45.19182,19.923616,
2234,179,13.0,37.886543,23.276772,
2235,179,3.0,52.839897,21.286755,
2236,179,11.0,60.923244,33.599773,
2237,179,7.0,55.698986,34.23028,
2238,179,38.0,41.8982,24.141464,
2239,179,40.0,58.561607,10.6145935,
2240,179,42.0,40.82145,25.992542,
2241,179,39.0,42.65982,24.602602,
2242,179,5.0,51.01198,27.984875,
2243,179,41.0,39.2049,25.256296,
2244,180,4.0,49.307945,41.406425,
2245,180,26.0,35.679623,26.027626,
2246,180,33.0,45.108574,19.849941,
2247,180,13.0,37.69385,23.147789,
2248,180,3.0,52.775986,21.124628,
2249,180,11.0,60.846165,33.624275,
2250,180,7.0,55.656746,34.074047,
2251,180,38.0,41.753323,24.227852,
2252,180,40.0,58.686867,10.4981,
2253,180,42.0,40.724987,25.941957,
2254,180,39.0,42.54213,24.639746,
2255,180,5.0,51.02327,27.99385,
2256,180,44.0,53.73981,21.30633,
2257,180,41.0,38.99542,25.362843,
2258,181,26.0,35.496914,26.128143,
2259,181,33.0,45.019516,19.865482,
2260,181,13.0,37.4914,23.173038,
2261,181,3.0,52.721493,20.939388,
2262,181,11.0,60.79642,33.648296,
2263,181,7.0,55.640064,33.857487,
2264,181,38.0,41.66876,24.204355,
2265,181,40.0,58.749584,10.514473,
2266,181,42.0,40.59068,25.916489,
2267,181,39.0,42.46384,24.531445,
2268,181,5.0,50.9827,28.05938,
2269,181,44.0,53.733585,21.294727,
2270,181,45.0,67.642914,28.449034,
2271,181,2.0,59.695755,10.229766,
2272,182,26.0,35.30402,26.135193,
2273,182,33.0,44.914978,19.864626,
2274,182,13.0,37.266758,23.102457,
2275,182,3.0,52.67209,20.729837,
2276,182,11.0,60.739464,33.635986,
2277,182,7.0,55.592266,33.739788,
2278,182,38.0,41.566338,24.257845,
2279,182,40.0,58.89013,10.502984,
2280,182,42.0,40.416023,25.93274,
2281,182,39.0,42.356144,24.51274,
2282,182,5.0,50.913048,28.041527,
2283,182,44.0,53.709312,21.122093,
2284,182,45.0,67.6917,28.442272,
2285,182,2.0,59.83126,10.200893,
2286,182,4.0,48.943928,41.65092,
2287,183,26.0,35.06885,26.08547,
2288,183,33.0,44.80291,19.825018,
2289,183,13.0,37.026917,23.010029,
2290,183,3.0,52.62475,20.511662,
2291,183,11.0,60.676716,33.662197,
2292,183,7.0,55.539986,33.642887,
2293,183,38.0,41.399017,24.264658,
2294,183,39.0,42.19535,24.441376,
2295,183,5.0,50.865025,28.132837,
2296,183,44.0,53.67187,20.921894,
2297,183,45.0,67.74882,28.424984,
2298,183,2.0,59.957424,10.044138,
2299,184,26.0,34.80544,25.95869,
2300,184,33.0,44.653076,19.734447,
2301,184,13.0,36.734554,22.921984,
2302,184,3.0,52.590477,20.292522,
2303,184,11.0,60.58989,33.77081,
2304,184,7.0,55.534267,33.59163,
2305,184,38.0,41.19229,24.252623,
2306,184,39.0,42.032368,24.455036,
2307,184,5.0,50.807076,28.247566,
2308,184,44.0,53.626335,20.702822,
2309,184,2.0,60.081078,10.036814,
2310,184,46.0,41.79123,27.636677,
2311,185,26.0,34.555428,26.055527,
2312,185,33.0,44.54332,19.662565,
2313,185,13.0,36.445618,22.907673,
2314,185,3.0,52.54946,20.133192,
2315,185,11.0,60.53352,33.862217,
2316,185,7.0,55.52085,33.57535,
2317,185,38.0,41.04493,24.223515,
2318,185,39.0,41.850544,24.48269,
2319,185,5.0,50.712254,28.249304,
2320,185,2.0,60.223396,9.9183445,
2321,185,46.0,41.642963,27.738777,
2322,185,42.0,39.83902,26.080748,
2323,185,4.0,48.331688,42.061237,
2324,186,26.0,34.29819,26.148542,
2325,186,33.0,44.405785,19.577187,
2326,186,13.0,36.15631,22.816334,
2327,186,3.0,52.502922,20.028658,
2328,186,11.0,60.483727,33.911278,
2329,186,7.0,55.489925,33.58878,
2330,186,38.0,40.84895,24.146662,
2331,186,5.0,50.62058,28.54618,
2332,186,2.0,60.358273,9.821136,
2333,186,42.0,39.50743,26.243853,
2334,187,26.0,33.99947,26.054077,
2335,187,33.0,44.291466,19.442507,
2336,187,13.0,35.854702,22.764078,
2337,187,3.0,52.39323,19.92197,
2338,187,11.0,60.414787,34.012592,
2339,187,7.0,55.44829,33.66673,
2340,187,38.0,40.64086,24.104246,
2341,187,5.0,50.630745,28.629715,
2342,187,2.0,60.537376,9.766568,
2343,187,42.0,39.331264,26.15448,
2344,187,40.0,59.496605,9.972436,
2345,187,39.0,41.452812,24.362614,
2346,187,46.0,41.38358,27.471077,
2347,188,26.0,33.69382,25.96228,
2348,188,33.0,44.15307,19.334015,
2349,188,13.0,35.566746,22.745184,
2350,188,3.0,52.30227,19.834682,
2351,188,11.0,60.33778,34.133022,
2352,188,7.0,55.445038,33.717236,
2353,188,38.0,40.446163,24.128265,
2354,188,5.0,50.64516,28.693722,
2355,188,2.0,60.74106,9.702636,
2356,188,42.0,39.06751,26.258675,
2357,188,40.0,59.608643,9.802179,
2358,188,46.0,41.247833,27.451355,
2359,189,26.0,33.394035,25.946655,
2360,189,33.0,44.06139,19.082335,
2361,189,13.0,35.247623,22.735804,
2362,189,3.0,52.24637,19.726263,
2363,189,11.0,60.29343,34.176476,
2364,189,7.0,55.39503,33.804188,
2365,189,38.0,40.235973,24.14101,
2366,189,2.0,60.908337,9.629289,
2367,189,42.0,38.89879,26.186155,
2368,189,40.0,59.708702,9.623009,
2369,190,26.0,33.04307,25.917967,
2370,190,33.0,43.95816,18.932539,
2371,190,13.0,34.97901,22.702192,
2372,190,3.0,52.18839,19.639257,
2373,190,11.0,60.240517,34.223602,
2374,190,7.0,55.363567,33.841644,
2375,190,38.0,40.034412,24.18532,
2376,190,2.0,61.035496,9.535167,
2377,190,42.0,38.67429,26.123253,
2378,190,40.0,59.828186,9.611016,
2379,190,49.0,43.51324,22.947641,
2380,190,5.0,50.68189,29.110529,
2381,191,26.0,32.730125,26.091314,
2382,191,33.0,43.82625,18.803095,
2383,191,13.0,34.684624,22.601585,
2384,191,3.0,52.149025,19.424387,
2385,191,11.0,60.170692,34.288963,
2386,191,7.0,55.28147,33.941105,
2387,191,38.0,39.798634,24.169428,
2388,191,2.0,61.178406,9.464438,
2389,191,42.0,38.455006,26.121727,
2390,191,40.0,59.98836,9.537661,
2391,191,49.0,43.308758,22.954601,
2392,191,5.0,50.657818,29.24779,
2393,192,26.0,32.4024,26.04642,
2394,192,33.0,43.708412,18.653019,
2395,192,13.0,34.41256,22.530876,
2396,192,3.0,52.097313,19.23473,
2397,192,11.0,60.108646,34.32675,
2398,192,7.0,55.241844,33.92673,
2399,192,38.0,39.63154,24.069853,
2400,192,2.0,61.35733,9.341724,
2401,192,42.0,38.28481,26.077248,
2402,192,40.0,60.11354,9.484048,
2403,192,49.0,43.028805,22.875715,
2404,192,5.0,50.57631,29.339846,
2405,192,41.0,37.21757,24.903172,
2406,192,39.0,40.67333,24.28165,
2407,193,26.0,32.09273,26.083324,
2408,193,33.0,43.565186,18.524038,
2409,193,13.0,34.14076,22.330448,
2410,193,3.0,52.066963,19.04304,
2411,193,11.0,60.05417,34.247253,
2412,193,7.0,55.230415,33.886898,
2413,193,38.0,39.491318,24.057922,
2414,193,2.0,61.50606,9.182514,
2415,193,40.0,60.23126,9.413399,
2416,193,41.0,36.973743,24.76119,
2417,193,44.0,53.70545,19.654085,
2418,193,46.0,40.326527,28.150496,
2419,194,26.0,31.812199,26.155388,
2420,194,33.0,43.443104,18.374376,
2421,194,13.0,33.852287,22.203182,
2422,194,3.0,52.035454,18.880919,
2423,194,11.0,59.974453,34.177185,
2424,194,7.0,55.216778,33.92441,
2425,194,38.0,39.23274,24.08508,
2426,194,2.0,61.66831,9.051297,
2427,194,40.0,60.38267,9.367894,
2428,194,44.0,53.739628,19.365616,
2429,194,42.0,37.836056,26.23145,
2430,195,26.0,31.411758,26.045929,
2431,195,33.0,43.331394,18.249767,
2432,195,13.0,33.55736,22.033987,
2433,195,3.0,52.012566,18.700842,
2434,195,11.0,59.938477,34.04507,
2435,195,7.0,55.203735,33.97472,
2436,195,38.0,39.0362,23.999424,
2437,195,2.0,61.804287,8.912568,
2438,195,40.0,60.515587,9.181607,
2439,195,44.0,53.744587,19.131618,
2440,195,42.0,37.56657,26.339718,
2441,195,41.0,36.536385,24.629137,
2442,196,26.0,31.104134,25.874678,
2443,196,33.0,43.25055,18.090017,
2444,196,13.0,33.303,21.782589,
2445,196,3.0,52.002888,18.410946,
2446,196,11.0,59.926807,33.855854,
2447,196,7.0,55.21511,33.96076,
2448,196,38.0,38.86764,23.887348,
2449,196,2.0,61.99942,8.783066,
2450,196,40.0,60.672577,8.974607,
2451,196,44.0,53.81849,18.770927,
2452,196,42.0,37.36318,26.13782,
2453,196,4.0,46.096085,43.323902,
2454,197,26.0,30.813492,25.57225,
2455,197,33.0,43.161095,17.962517,
2456,197,13.0,33.01381,21.600962,
2457,197,3.0,51.961193,18.149382,
2458,197,11.0,59.872314,33.708946,
2459,197,7.0,55.206398,33.88411,
2460,197,38.0,38.68481,23.747393,
2461,197,2.0,62.1437,8.580651,
2462,197,40.0,60.841797,8.777156,
2463,197,44.0,53.88534,18.413198,
2464,197,42.0,37.232487,25.988615,
2465,197,50.0,31.9626,27.58652,
2466,197,5.0,50.63933,29.310467,
2467,197,46.0,39.720863,28.02375,
2468,198,26.0,30.566006,25.371439,
2469,198,33.0,43.05036,17.876995,
2470,198,13.0,32.703804,21.409943,
2471,198,3.0,51.920437,17.88574,
2472,198,11.0,59.779713,33.62925,
2473,198,7.0,55.181885,33.800266,
2474,198,38.0,38.52849,23.499216,
2475,198,2.0,62.295063,8.35961,
2476,198,40.0,60.97985,8.538411,
2477,198,44.0,53.939953,18.088547,
2478,198,50.0,31.825968,27.60136,
2479,198,5.0,50.6391,29.26194,
2480,198,46.0,39.613216,27.603191,
2481,198,49.0,41.816536,22.011995,
2482,198,41.0,36.00397,24.115528,
2483,199,26.0,30.301788,25.284353,
2484,199,33.0,42.927197,17.664608,
2485,199,13.0,32.45627,21.135132,
2486,199,3.0,51.881737,17.666685,
2487,199,11.0,59.678196,33.577057,
2488,199,7.0,55.173332,33.76883,
2489,199,38.0,38.353836,23.289408,
2490,199,2.0,62.44247,8.156254,
2491,199,40.0,61.106148,8.272009,
2492,199,44.0,53.94845,17.746119,
2493,199,50.0,31.585827,27.67725,
2494,199,5.0,50.63533,29.086208,
2495,199,49.0,41.571724,21.8193,
2496,199,41.0,35.805256,23.964241,
2497,200,26.0,30.09773,25.080135,
2498,200,33.0,42.79163,17.497982,
2499,200,13.0,32.155453,20.840828,
2500,200,3.0,51.836025,17.358498,
2501,200,11.0,59.593075,33.51976,
2502,200,7.0,55.16574,33.73957,
2503,200,38.0,38.18294,23.115202,
2504,200,2.0,62.575058,8.030895,
2505,200,40.0,61.27794,8.092006,
2506,200,44.0,53.93592,17.518291,
2507,200,5.0,50.66256,28.93323,
2508,200,49.0,41.36448,21.623884,
2509,200,41.0,35.63982,23.619535,
2510,200,46.0,39.265354,27.331186,
2511,201,33.0,42.658676,17.303123,
2512,201,13.0,31.896664,20.598545,
2513,201,3.0,51.80896,16.993216,
2514,201,11.0,59.43602,33.50767,
2515,201,7.0,55.11668,33.744072,
2516,201,38.0,37.908386,22.91018,
2517,201,2.0,62.666138,7.8680453,
2518,201,40.0,61.354465,8.639151,
2519,201,44.0,53.967125,17.36989,
2520,201,5.0,50.656395,28.975819,
2521,201,49.0,41.1339,21.387527,
2522,201,41.0,35.450417,23.428274,
2523,201,51.0,39.19789,22.883581,
2524,201,46.0,39.121033,27.15524,
2525,201,50.0,31.13643,27.438242,
2526,202,33.0,42.517315,17.158539,
2527,202,13.0,31.635998,20.322248,
2528,202,3.0,51.76197,16.691305,
2529,202,11.0,59.316395,33.482388,
2530,202,7.0,55.070034,33.69116,
2531,202,38.0,37.75996,22.795336,
2532,202,2.0,62.78631,7.8127055,
2533,202,40.0,61.43597,8.749896,
2534,202,44.0,53.971893,17.185982,
2535,202,5.0,50.619644,29.141539,
2536,202,49.0,40.90973,21.171223,
2537,202,41.0,35.236877,23.19017,
2538,202,46.0,38.990383,26.978224,
2539,202,50.0,30.93935,27.248726,
2540,203,33.0,42.349297,16.96809,
2541,203,13.0,31.377588,20.11971,
2542,203,3.0,51.734425,16.330738,
2543,203,11.0,59.17518,33.41431,
2544,203,7.0,55.026936,33.67008,
2545,203,38.0,37.534252,22.703176,
2546,203,2.0,62.909855,7.6837296,
2547,203,40.0,61.484306,8.662311,
2548,203,44.0,53.98202,17.020832,
2549,203,5.0,50.571438,29.152443,
2550,203,49.0,40.636776,20.940453,
2551,203,41.0,34.97104,22.997574,
2552,203,46.0,38.811996,26.814308,
2553,203,50.0,30.696056,27.176851,
2554,203,4.0,44.514442,44.015007,
2555,204,33.0,42.206886,16.748644,
2556,204,3.0,51.687527,16.032557,
2557,204,11.0,58.95436,33.3947,
2558,204,7.0,54.97177,33.478836,
2559,204,38.0,37.333893,22.43757,
2560,204,2.0,63.037514,7.4542313,
2561,204,40.0,61.579464,8.316838,
2562,204,44.0,54.013836,16.85076,
2563,204,5.0,50.514008,29.152502,
2564,204,49.0,40.36993,20.724108,
2565,204,41.0,34.73887,22.673727,
2566,204,46.0,38.6322,26.726448,
2567,204,50.0,30.480875,27.04743,
2568,205,33.0,42.05396,16.563715,
2569,205,3.0,51.58052,15.737933,
2570,205,11.0,58.745102,33.36225,
2571,205,7.0,54.87633,33.166973,
2572,205,38.0,37.121735,22.191093,
2573,205,2.0,63.133434,7.365936,
2574,205,40.0,61.762375,7.6250343,
2575,205,44.0,54.05504,16.589214,
2576,205,49.0,40.07898,20.460176,
2577,205,41.0,34.407757,22.495527,
2578,205,46.0,38.418976,26.647242,
